age,earnings,industry,home_geoid,work_geoid
high,high,other,060816119002,060816118001
mid,low,other,060816119002,060816118001
low,high,other,060816119002,060816118001
high,low,other,060816119002,060816118001
high,mid,goods_prod,060816119002,060816118001
low,mid,other,060816119002,060816118001
high,mid,other,060816119002,060816118001
mid,high,other,060816119002,060816118001
mid,low,other,060816119002,060816118001
high,low,other,060816119002,060816118002
high,mid,other,060816119002,060816118002
high,high,other,060816119002,060816119001
mid,mid,other,060816119002,060816119001
high,high,other,060816119002,060816119001
mid,low,other,060816119002,060816119001
mid,low,other,060816119002,060816119001
mid,low,trade_trans_util,060816119002,060816119002
high,high,other,060816119002,060816119002
high,low,trade_trans_util,060816119002,060816119002
high,mid,other,060816119002,060816119003
high,low,other,060816119002,060816119004
low,mid,other,060816119002,060816119005
low,mid,other,060816119002,060816119005
mid,low,other,060816119002,060816119005
high,mid,other,060816119002,060816119005
high,mid,other,060816119002,060816119005
mid,low,other,060816119002,060816119005
high,mid,other,060816119002,060816119005
high,mid,other,060816119002,060816119005
low,mid,other,060816119002,060816119005
low,mid,trade_trans_util,060816119002,060816119005
high,mid,other,060816119002,060816119005
high,low,other,060816119002,060816119005
mid,mid,other,060816119002,060816119005
high,mid,other,060816119002,060816119005
high,low,trade_trans_util,060816119002,060816119005
high,high,other,060816119002,060816119006
low,high,other,060816119002,060816119006
low,low,other,060816119002,060816119006
low,mid,other,060816119002,060816119006
low,high,other,060816119002,060816119006
high,low,other,060816119002,060816120002
low,mid,other,060816119002,060816120004
low,mid,other,060816119002,060816120004
low,mid,other,060816119002,060816120004
mid,mid,other,060816119002,060816121001
mid,mid,other,060816119002,060816121003
high,mid,trade_trans_util,060816119002,060816121003
mid,mid,trade_trans_util,060816119002,060816121005
high,mid,trade_trans_util,060816119002,060816121005
high,mid,trade_trans_util,060816119002,060816121005
mid,mid,trade_trans_util,060816119002,060816121005
mid,mid,trade_trans_util,060816119002,060816121005
mid,mid,trade_trans_util,060816119002,060816121005
mid,mid,trade_trans_util,060816119002,060816121005
mid,mid,trade_trans_util,060816119002,060816125001
mid,mid,other,060816119002,060816125003
mid,low,other,060816119002,060816125003
low,mid,other,060816119002,060816126001
mid,high,other,060816119002,060816126003
high,mid,other,060816119002,060816126003
mid,low,other,060816119002,060816126003
mid,mid,trade_trans_util,060816119002,060816126003
mid,low,goods_prod,060816119002,060816126003
mid,high,other,060816119002,060816126003
mid,high,other,060816119002,060816126003
low,mid,other,060816119002,060816126003
mid,high,other,060816119002,060816126003
high,low,other,060816119002,060816128001
high,high,other,060816119002,060816128002
mid,mid,other,060816119002,060816129001
mid,high,other,060816119002,060816129004
high,high,other,060816119002,060816130001
high,high,other,060816119002,060816130002
high,high,trade_trans_util,060816119002,060816130002
high,low,goods_prod,060816119002,060816130002
low,high,other,060816119002,060816130002
high,mid,other,060816119002,060816130002
low,high,other,060816119002,060816132002
mid,high,other,060816119002,060816132002
mid,mid,other,060816119002,060816132002
low,mid,other,060816119002,060816132005
mid,high,other,060816119002,060816134001
mid,low,other,060816119002,060816134001
low,mid,other,060816119002,060816139001
low,mid,trade_trans_util,060816119002,060816139001
mid,mid,other,060816119002,060816139002
high,high,other,060816119002,060816139004
mid,high,other,060816119002,060816139004
mid,high,other,060816119002,060816139005
low,mid,other,060816119002,060855046011
low,high,other,060816119002,060855046011
low,high,other,060816119002,060855046011
low,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
low,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
low,high,other,060816119002,060855046011
mid,high,goods_prod,060816119002,060855046011
low,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
low,high,goods_prod,060816119002,060855046011
low,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
high,high,trade_trans_util,060816119002,060855046011
mid,low,goods_prod,060816119002,060855046011
mid,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
mid,high,other,060816119002,060855046011
mid,high,goods_prod,060816119002,060855046021
mid,high,other,060816119002,060855046021
mid,high,other,060816119002,060855046021
mid,high,other,060816119002,060855046021
mid,mid,other,060816119002,060855046021
high,high,other,060816119002,060855046021
mid,mid,other,060816119002,060855046021
mid,high,other,060816119002,060855046021
high,high,other,060816119002,060855047001
low,mid,other,060816119002,060855086012
mid,mid,other,060816119002,060855086023
low,mid,goods_prod,060816119002,060855090001
low,mid,other,060816119002,060855091021
high,high,other,060816119002,060855091021
mid,high,other,060816119002,060855091054
low,low,other,060816119002,060855091063
mid,high,other,060816119002,060855091084
mid,low,other,060816119002,060855091091
mid,high,goods_prod,060816119002,060855091092
low,mid,other,060816119002,060855092011
mid,low,other,060816119002,060855092014
low,high,other,060816119002,060855093021
low,high,goods_prod,060816119002,060855093041
mid,mid,other,060816119002,060855093041
mid,high,goods_prod,060816119002,060855093041
mid,mid,other,060816119002,060855093041
low,high,other,060816119002,060855093041
high,mid,trade_trans_util,060816119002,060855094011
high,mid,other,060816119002,060855096001
high,low,other,060816119002,060855096001
high,mid,other,060816119002,060855096001
mid,mid,other,060816119002,060855098011
mid,high,other,060816119002,060855098011
mid,high,other,060816119002,060855098011
mid,low,trade_trans_util,060816119002,060855099011
mid,low,other,060816119002,060855099011
mid,high,other,060816119002,060855099021
mid,mid,other,060816119002,060855099021
mid,high,other,060816119002,060855099023
mid,high,other,060816119002,060855100011
mid,high,other,060816119002,060855100011
low,mid,other,060816119002,060855100014
mid,mid,other,060816119002,060855100014
high,high,other,060816119002,060855102001
high,mid,other,060816119002,060855102002
low,low,other,060816119002,060855103001
mid,high,other,060816119002,060855103002
low,low,goods_prod,060816119002,060855103002
high,mid,other,060816119002,060855104001
mid,low,other,060816119002,060855105002
high,high,trade_trans_util,060816119002,060855105003
mid,high,other,060816119002,060855107001
high,mid,other,060816119002,060855107001
low,high,other,060816119002,060855107001
low,low,other,060816119002,060855107001
high,mid,other,060816119002,060855107001
mid,low,other,060816119002,060855107001
low,mid,other,060816119002,060855107001
low,mid,other,060816119002,060855107001
mid,high,other,060816119002,060855107002
low,low,other,060816119002,060855108011
mid,mid,other,060816119002,060855108013
low,high,other,060816119002,060855108013
low,mid,trade_trans_util,060816119002,060855108032
low,mid,trade_trans_util,060816119002,060855108032
mid,mid,other,060816119002,060855110003
low,low,other,060816119002,060855111004
mid,high,other,060816119002,060855112004
low,low,other,060816119002,060855113011
low,mid,other,060816119002,060855113011
low,low,other,060816119002,060855113011
low,high,other,060816119002,060855113011
low,low,other,060816119002,060855113011
low,mid,other,060816119002,060855113011
mid,high,other,060816119002,060855113021
high,high,other,060816119002,060855113021
mid,high,other,060816119002,060855113021
mid,high,other,060816119002,060855113021
high,mid,other,060816119002,060855113021
high,low,other,060816119002,060855113021
mid,high,other,060816119002,060855113021
mid,high,other,060816119002,060855113021
low,low,other,060816119002,060855113021
high,high,other,060816119002,060855113022
low,high,other,060816119002,060855113022
mid,high,trade_trans_util,060816119002,060855113022
low,mid,other,060816119002,060855113022
low,high,other,060816119002,060855113022
high,mid,other,060816119002,060855113022
high,low,other,060816119002,060855113023
mid,mid,other,060816119002,060855114001
mid,high,other,060816119002,060855114004
low,mid,other,060816119002,060855115001
high,high,other,060816119002,060855115002
high,high,goods_prod,060816119002,060855115002
low,low,goods_prod,060816119002,060855115002
mid,high,other,060816119002,060855115002
mid,low,trade_trans_util,060816119002,060855115003
high,high,other,060816119002,060855115003
mid,high,goods_prod,060816119002,060855115004
mid,high,goods_prod,060816119002,060855115004
high,high,other,060816119002,060855116081
mid,mid,other,060816119002,060855116081
mid,high,other,060816119002,060855116081
high,high,other,060816119002,060855116081
high,high,other,060816119002,060855116081
mid,mid,other,060816119002,060855116081
high,mid,other,060816119002,060855116081
low,mid,other,060816119002,060855116081
mid,high,other,060816119002,060855116081
mid,high,other,060816119002,060855116081
mid,high,other,060816119002,060855116081
high,high,other,060816119002,060855116081
mid,high,other,060816119002,060855116081
low,high,other,060816119002,060855116081
mid,mid,other,060816119002,060855116081
mid,mid,other,060816119002,060855116081
high,high,other,060816119002,060855116091
mid,low,other,060816119002,060855116091
high,high,other,060816119002,060855116091
mid,high,other,060816119002,060855116091
high,high,other,060816119002,060855116091
mid,mid,other,060816119002,060855116091
low,high,other,060816119002,060855116091
high,mid,other,060816119002,060855116091
low,mid,other,060816119002,060855116091
mid,high,other,060816119002,060855116091
high,high,other,060816119002,060855116091
high,high,other,060816119002,060855116091
mid,high,other,060816119002,060855116091
mid,high,other,060816119002,060855116091
high,high,other,060816119002,060855116091
low,high,other,060816119002,060855116091
high,mid,other,060816119002,060855116091
high,high,other,060816119002,060855116091
high,high,other,060816119002,060855116091
low,low,other,060816119002,060855116091
high,low,other,060816119002,060855116091
low,mid,other,060816119002,060855116091
high,high,other,060816119002,060855117041
mid,high,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
high,high,other,060816119002,060855117051
low,low,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
high,high,other,060816119002,060855117051
low,high,other,060816119002,060855117051
low,high,other,060816119002,060855117051
low,mid,other,060816119002,060855117051
low,mid,other,060816119002,060855117051
high,low,other,060816119002,060855117051
low,high,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
low,high,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
low,mid,other,060816119002,060855117051
low,high,other,060816119002,060855117051
high,high,goods_prod,060816119002,060855117051
low,low,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
high,high,other,060816119002,060855117051
high,mid,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
low,mid,other,060816119002,060855117051
mid,high,other,060816119002,060855117051
mid,mid,other,060816119002,060855117051
high,high,other,060816119002,060855130001
high,high,other,060816119002,060855130001
low,high,other,060816119002,060855130003
mid,high,other,060816119002,060855130003
mid,high,goods_prod,060816119003,060816118001
mid,high,goods_prod,060816119003,060816118001
high,mid,goods_prod,060816119003,060816118001
mid,mid,goods_prod,060816119003,060816118001
low,high,other,060816119003,060816118001
mid,mid,other,060816119003,060816118001
high,high,other,060816119003,060816118001
low,high,other,060816119003,060816118001
low,mid,other,060816119003,060816118001
low,mid,other,060816119003,060816118001
high,high,other,060816119003,060816118001
low,high,goods_prod,060816119003,060816118001
low,mid,other,060816119003,060816118001
mid,mid,other,060816119003,060816118002
high,mid,other,060816119003,060816119001
mid,mid,other,060816119004,060816118001
mid,mid,other,060816119004,060816118001
mid,mid,other,060816119004,060816118001
low,mid,other,060816119004,060816118001
mid,high,other,060816119004,060816118002
low,high,other,060816119004,060816118002
mid,mid,other,060816119004,060816119001
low,high,other,060816119005,060816118001
low,mid,trade_trans_util,060816119005,060816118001
mid,mid,other,060816119005,060816118001
high,mid,other,060816119005,060816118001
low,mid,other,060816119005,060816118001
mid,high,other,060816119005,060816118001
high,high,other,060816119005,060816118001
mid,mid,other,060816119005,060816118001
low,low,other,060816119005,060816118002
low,high,other,060816119005,060816118002
mid,mid,other,060816119005,060816119001
high,mid,other,060816119005,060816119001
mid,mid,other,060816119005,060816119001
low,mid,other,060816119005,060816119001
high,low,other,060816119005,060816119001
high,mid,other,060816119005,060816119001
mid,low,other,060816119005,060816119001
high,high,other,060816119005,060816119002
low,high,other,060816119005,060816119002
low,high,other,060816119005,060816119002
mid,high,other,060816119006,060816118001
high,low,other,060816119006,060816118001
high,high,other,060816119006,060816118001
mid,mid,other,060816119006,060816118001
high,high,other,060816119006,060816118001
mid,high,other,060816119006,060816118001
high,high,other,060816119006,060816118001
high,high,other,060816119006,060816118001
high,high,other,060816119006,060816118001
mid,high,other,060816119006,060816118001
low,mid,other,060816119006,060816118001
high,high,other,060816119006,060816118001
mid,high,other,060816119006,060816118001
low,low,other,060816119006,060816118002
high,low,other,060816119006,060816118002
mid,high,other,060816119006,060816118002
mid,high,other,060816119006,060816118002
low,low,other,060816119006,060816118002
low,low,other,060816119006,060816118002
high,low,other,060816119006,060816118002
high,low,other,060816119006,060816119001
high,low,other,060816119006,060816119002
high,low,other,060816119006,060816119002
mid,low,other,060816120001,060816118001
high,high,other,060816120001,060816118001
mid,low,other,060816120001,060816118001
mid,low,goods_prod,060816120001,060816118001
mid,mid,other,060816120001,060816118001
mid,low,other,060816120001,060816118001
mid,high,other,060816120001,060816118001
mid,low,other,060816120001,060816118001
mid,mid,other,060816120001,060816118001
high,low,other,060816120001,060816118001
mid,high,other,060816120001,060816118001
high,low,goods_prod,060816120001,060816118001
mid,mid,other,060816120001,060816118001
mid,high,other,060816120001,060816118002
mid,high,other,060816120001,060816118002
mid,high,other,060816120001,060816118002
mid,mid,other,060816120001,060816119001
low,mid,other,060816120001,060816119001
mid,mid,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
mid,high,goods_prod,060816120002,060816118001
mid,mid,other,060816120002,060816118001
mid,mid,trade_trans_util,060816120002,060816118001
low,high,other,060816120002,060816118001
low,high,other,060816120002,060816118001
mid,low,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
low,mid,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
mid,high,other,060816120002,060816118001
low,low,other,060816120002,060816118001
mid,mid,trade_trans_util,060816120002,060816118001
mid,mid,goods_prod,060816120002,060816118001
high,mid,other,060816120002,060816118002
high,mid,other,060816120002,060816118002
low,mid,other,060816120002,060816118002
mid,mid,other,060816120002,060816118002
mid,high,other,060816120002,060816118002
high,mid,other,060816120002,060816118002
high,low,other,060816120002,060816118002
low,mid,other,060816120002,060816119001
mid,mid,other,060816120002,060816119001
low,mid,other,060816120002,060816119001
mid,mid,other,060816120002,060816119001
mid,high,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
high,high,trade_trans_util,060816120003,060816118001
high,low,other,060816120003,060816118001
high,low,other,060816120003,060816118001
low,low,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
high,high,other,060816120003,060816118001
mid,high,goods_prod,060816120003,060816118001
mid,mid,other,060816120003,060816118001
mid,mid,other,060816120003,060816118001
low,high,other,060816120003,060816118001
high,high,other,060816120003,060816118001
mid,high,other,060816120003,060816118001
low,mid,other,060816120003,060816118002
high,mid,other,060816120003,060816118002
mid,low,other,060816120004,060816118001
low,mid,other,060816120004,060816118001
low,mid,other,060816120004,060816118001
mid,mid,other,060816120004,060816118001
low,mid,other,060816120004,060816118001
low,low,other,060816120004,060816118001
low,low,trade_trans_util,060816120004,060816118001
low,low,other,060816120004,060816118001
low,high,other,060816120004,060816118001
high,mid,other,060816120004,060816118001
mid,low,trade_trans_util,060816120004,060816118001
low,low,goods_prod,060816120004,060816118001
low,mid,other,060816120004,060816118001
mid,mid,other,060816120004,060816119001
mid,mid,other,060816120004,060816119001
mid,mid,other,060816120004,060816119002
mid,high,other,060816121001,060816118001
mid,high,other,060816121001,060816118001
mid,high,trade_trans_util,060816121001,060816118001
mid,mid,other,060816121001,060816118002
high,low,other,060816121001,060816118002
mid,low,trade_trans_util,060816121002,060816118001
low,high,other,060816121002,060816118001
mid,mid,other,060816121002,060816118001
high,low,other,060816121002,060816118001
high,high,other,060816121002,060816118001
mid,low,other,060816121002,060816118001
mid,mid,other,060816121002,060816118001
high,mid,trade_trans_util,060816121002,060816118001
high,high,other,060816121002,060816118001
high,mid,other,060816121002,060816118001
mid,mid,trade_trans_util,060816121002,060816118001
mid,low,other,060816121002,060816118001
high,high,other,060816121002,060816118002
high,high,other,060816121002,060816118002
high,high,other,060816121002,060816118002
high,high,other,060816121002,060816118002
high,high,other,060816121003,060816118002
mid,high,other,060816121003,060816118002
low,mid,other,060816121003,060816119001
mid,high,other,060816121003,060816119002
low,mid,other,060816121004,060816118001
low,high,other,060816121004,060816118001
high,low,other,060816121004,060816118002
mid,mid,other,060816121005,060816118001
mid,mid,other,060816121005,060816118001
high,mid,other,060816121005,060816118001
low,high,other,060816121005,060816118001
mid,mid,trade_trans_util,060816121005,060816118001
mid,high,other,060816121005,060816118001
high,high,other,060816121005,060816118002
mid,high,other,060816121005,060816118002
high,mid,other,060816121005,060816118002
low,high,other,060816125001,060816118001
mid,high,other,060816125001,060816118001
low,mid,other,060816125001,060816119002
high,high,other,060816125003,060816118001
high,high,other,060816125003,060816118001
high,high,other,060816125003,060816118002
high,low,other,060816125003,060816119002
high,low,other,060816125003,060816119002
mid,high,goods_prod,060816126001,060816118001
mid,high,goods_prod,060816126001,060816118001
mid,high,other,060816126001,060816118001
mid,high,other,060816126001,060816118001
mid,high,other,060816126001,060816118001
mid,high,goods_prod,060816126001,060816118001
mid,high,other,060816126002,060816118001
mid,high,other,060816126002,060816118001
mid,high,other,060816126002,060816118001
mid,high,other,060816126002,060816118001
mid,high,goods_prod,060816126003,060816118001
mid,high,goods_prod,060816126003,060816118001
mid,high,other,060816126003,060816119001
mid,high,other,060816126003,060816119001
mid,high,other,060816126004,060816118001
mid,high,other,060816126004,060816118001
mid,high,other,060816126004,060816118001
mid,high,other,060816126004,060816118001
mid,high,other,060816126004,060816119002
mid,high,goods_prod,060816127001,060816118001
mid,high,other,060816127001,060816118001
mid,mid,other,060816127002,060816118001
mid,high,other,060816127002,060816118001
mid,high,other,060816127002,060816118001
mid,mid,goods_prod,060816127002,060816118001
mid,high,other,060816128001,060816118001
high,high,other,060816128001,060816118001
high,high,other,060816128001,060816118001
mid,high,other,060816128001,060816118001
high,high,trade_trans_util,060816128001,060816118001
mid,high,other,060816128001,060816119002
mid,high,other,060816128002,060816118001
mid,high,other,060816128002,060816118001
mid,high,other,060816129001,060816118001
mid,high,other,060816129001,060816118001
mid,high,other,060816129001,060816118001
mid,high,other,060816129002,060816118001
mid,high,other,060816129003,060816118001
mid,high,other,060816129003,060816118001
mid,high,other,060816129004,060816118001
mid,high,other,060816129004,060816118001
high,high,other,060816130001,060816119001
high,high,other,060816130002,060816118001
high,high,other,060816130002,060816118001
mid,high,goods_prod,060816132001,060816118001
mid,high,other,060816132001,060816118001
high,high,other,060816132002,060816118001
high,high,other,060816132002,060816118001
high,low,other,060816132005,060816118002
high,low,other,060816132005,060816118002
mid,high,other,060816133001,060816118001
mid,mid,other,060816133001,060816118002
mid,high,trade_trans_util,060816133002,060816118001
mid,high,other,060816133002,060816118002
mid,high,other,060816133002,060816118002
mid,high,other,060816133002,060816119002
high,mid,goods_prod,060816134001,060816118001
mid,high,other,060816134003,060816118001
mid,high,other,060816134003,060816118001
mid,high,other,060816139001,060816118001
low,high,goods_prod,060816139002,060816118001
low,low,goods_prod,060816139002,060816118001
low,low,goods_prod,060816139002,060816118001
low,high,other,060816139002,060816119002
mid,high,other,060816139003,060816118001
mid,high,other,060816139003,060816118001
mid,high,other,060816139003,060816118001
mid,high,other,060816139004,060816118001
mid,high,other,060816139004,060816118001
high,high,other,060816139004,060816118002
mid,high,other,060816139005,060816118001
mid,high,other,060816139005,060816118001
low,mid,goods_prod,060816139005,060816118001
mid,high,other,060816139005,060816118001
low,high,other,060816139005,060816118001
mid,high,other,060816139005,060816118001
mid,high,other,060855046011,060816118001
mid,high,other,060855046021,060816118001
mid,high,other,060855046021,060816118001
high,mid,other,060855047001,060816118001
low,mid,other,060855047001,060816118002
high,mid,other,060855047001,060816118002
mid,high,other,060855048031,060816118001
mid,high,other,060855048031,060816118001
high,low,other,060855048031,060816119001
low,high,other,060855048032,060816118001
low,high,other,060855048032,060816118001
low,high,other,060855048032,060816118001
high,high,goods_prod,060855048051,060816118001
high,high,goods_prod,060855048051,060816118001
low,high,other,060855048051,060816118001
high,high,other,060855048051,060816118001
mid,high,other,060855048052,060816118001
low,high,other,060855048052,060816118001
low,high,other,060855048052,060816118001
mid,high,other,060855048052,060816118002
mid,high,other,060855048061,060816118001
mid,high,other,060855048061,060816118001
mid,high,other,060855084011,060816118002
mid,high,other,060855084012,060816118001
mid,high,other,060855084012,060816118001
mid,high,other,060855084012,060816118001
mid,high,other,060855084012,060816118001
mid,high,other,060855084013,060816118001
mid,high,other,060855084013,060816118001
mid,high,other,060855084013,060816118001
mid,high,other,060855084015,060816118001
mid,high,other,060855084015,060816118001
mid,high,other,060855084015,060816118001
mid,high,other,060855084016,060816118001
mid,high,other,060855084016,060816118001
mid,high,other,060855084042,060816118001
low,high,other,060855086011,060816118001
low,high,other,060855086011,060816118001
mid,high,other,060855086012,060816118001
low,high,other,060855086012,060816118001
low,high,other,060855086012,060816118001
high,high,other,060855086012,060816118001
mid,high,other,060855086012,060816118001
low,high,other,060855086012,060816118001
high,high,other,060855086012,060816118001
mid,high,other,060855086012,060816118001
mid,high,other,060855086013,060816118001
mid,high,other,060855086013,060816118001
mid,high,other,060855086013,060816118001
mid,high,other,060855086013,060816118001
mid,high,other,060855086021,060816118001
mid,high,other,060855086021,060816118001
low,high,other,060855086021,060816118001
mid,high,other,060855086021,060816118002
mid,mid,goods_prod,060855086021,060816119001
mid,high,other,060855086023,060816118001
mid,high,goods_prod,060855087041,060816118001
mid,high,other,060855088001,060816118001
mid,high,other,060855088001,060816118001
mid,high,other,060855088001,060816118001
high,high,other,060855088001,060816119001
mid,high,other,060855088002,060816118001
mid,high,other,060855089001,060816118001
high,high,trade_trans_util,060855089002,060816118001
mid,mid,other,060855090001,060816118001
mid,mid,other,060855090001,060816118002
mid,high,other,060855090002,060816118001
mid,high,other,060855090002,060816118001
mid,mid,other,060855090004,060816118001
mid,mid,other,060855090004,060816118001
mid,mid,other,060855090004,060816118001
low,high,other,060855091021,060816118001
low,high,other,060855091021,060816118001
mid,high,other,060855091022,060816118001
high,high,other,060855091022,060816118001
mid,high,other,060855091022,060816118001
mid,high,other,060855091051,060816118001
low,high,other,060855091051,060816118001
mid,high,other,060855091051,060816118001
mid,high,other,060855091051,060816118001
low,high,other,060855091051,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091052,060816118001
mid,high,other,060855091053,060816118001
mid,high,other,060855091053,060816118001
high,high,goods_prod,060855091054,060816118001
mid,high,goods_prod,060855091062,060816118001
mid,high,other,060855091062,060816118001
mid,high,other,060855091062,060816118001
mid,high,other,060855091063,060816118001
mid,high,other,060855091063,060816118001
mid,high,other,060855091063,060816118001
mid,high,other,060855091063,060816118001
mid,high,other,060855091063,060816118001
mid,high,other,060855091071,060816118001
mid,high,goods_prod,060855091071,060816118001
mid,high,other,060855091071,060816118001
mid,high,goods_prod,060855091071,060816118001
mid,high,other,060855091071,060816118001
mid,high,other,060855091071,060816119001
mid,high,other,060855091072,060816118001
mid,high,goods_prod,060855091072,060816118001
mid,high,other,060855091072,060816118001
mid,high,other,060855091072,060816118001
mid,high,goods_prod,060855091072,060816118001
mid,high,other,060855091072,060816118001
mid,mid,other,060855091072,060816119001
high,high,other,060855091081,060816118001
high,high,goods_prod,060855091081,060816118001
mid,high,trade_trans_util,060855091083,060816118001
mid,high,trade_trans_util,060855091083,060816118001
high,high,other,060855091091,060816118001
low,high,other,060855091091,060816118001
mid,high,goods_prod,060855091091,060816118001
low,high,goods_prod,060855091091,060816118001
mid,high,trade_trans_util,060855091092,060816118001
mid,high,trade_trans_util,060855091092,060816118001
mid,high,trade_trans_util,060855091092,060816118001
mid,high,other,060855092012,060816118001
mid,high,other,060855092014,060816118001
mid,high,other,060855092014,060816118001
high,high,other,060855092021,060816118001
high,high,other,060855092021,060816118001
mid,high,other,060855092022,060816118001
mid,high,other,060855092023,060816118001
mid,high,other,060855092023,060816118001
low,mid,other,060855092024,060816118001
mid,mid,other,060855092024,060816118001
low,high,other,060855092024,060816118001
high,high,other,060855093021,060816118001
mid,high,other,060855093031,060816118001
low,high,goods_prod,060855093031,060816118001
low,high,other,060855093031,060816118001
mid,high,other,060855093031,060816118001
mid,high,goods_prod,060855093031,060816118001
low,high,other,060855093031,060816118002
mid,high,other,060855093032,060816118001
mid,high,other,060855093032,060816118001
low,high,goods_prod,060855093032,060816118001
mid,high,goods_prod,060855093033,060816118001
low,high,goods_prod,060855093033,060816118001
mid,high,goods_prod,060855093033,060816118001
mid,high,other,060855093033,060816118001
low,high,goods_prod,060855093033,060816118001
mid,high,other,060855093034,060816118001
mid,high,trade_trans_util,060855093034,060816118001
high,high,other,060855093034,060816118001
mid,high,goods_prod,060855093034,060816118001
mid,high,other,060855093041,060816118001
mid,high,other,060855093041,060816118001
mid,high,other,060855093041,060816118001
high,high,other,060855093041,060816118001
low,high,other,060855093041,060816118001
mid,high,other,060855093042,060816118001
low,high,other,060855093042,060816118001
mid,high,trade_trans_util,060855093042,060816118001
mid,high,other,060855093042,060816118001
mid,high,other,060855093042,060816118001
high,high,other,060855094011,060816118001
high,high,goods_prod,060855094011,060816118001
high,high,goods_prod,060855094011,060816118001
high,high,other,060855094012,060816118001
mid,high,other,060855094013,060816118001
mid,high,other,060855094013,060816118001
low,mid,other,060855094031,060816118001
low,high,other,060855094031,060816118001
mid,mid,other,060855094032,060816118001
low,mid,other,060855094032,060816118001
low,mid,other,060855094032,060816118002
mid,high,other,060855094032,060816119001
low,high,other,060855094041,060816118001
low,high,other,060855094041,060816118001
mid,high,other,060855094042,060816118001
low,high,goods_prod,060855094043,060816118001
mid,high,other,060855094044,060816118002
mid,high,other,060855094044,060816119001
mid,high,other,060855095001,060816118001
mid,high,other,060855095001,060816118001
mid,high,other,060855095002,060816118001
mid,high,other,060855095002,060816118001
low,mid,other,060855095003,060816118002
mid,high,other,060855096002,060816118001
mid,high,trade_trans_util,060855097001,060816118001
mid,high,trade_trans_util,060855097001,060816118001
mid,high,goods_prod,060855097001,060816118001
mid,high,other,060855097003,060816118001
mid,high,other,060855097003,060816118001
high,high,other,060855098011,060816118001
high,high,other,060855098011,060816118001
high,high,other,060855098011,060816118001
high,high,other,060855098013,060816118001
mid,high,other,060855098013,060816118001
mid,high,other,060855098013,060816118001
high,high,other,060855098014,060816118001
mid,mid,other,060855098021,060816118001
mid,high,other,060855098021,060816118001
mid,high,other,060855098021,060816118001
mid,high,other,060855098021,060816118001
mid,mid,other,060855098021,060816118001
mid,high,other,060855098021,060816118002
mid,high,other,060855098022,060816118001
mid,high,other,060855098022,060816118001
high,low,other,060855098022,060816118002
mid,high,other,060855099011,060816118001
high,high,other,060855099012,060816118001
mid,high,other,060855099021,060816118001
mid,high,other,060855099021,060816118001
mid,high,other,060855099023,060816118001
mid,high,other,060855100013,060816118001
mid,high,other,060855100013,060816118001
mid,high,other,060855100013,060816118001
high,mid,other,060855100015,060816118001
high,high,other,060855100023,060816118001
high,low,other,060855100023,060816118001
low,high,other,060855100023,060816118001
high,high,other,060855100023,060816118001
high,low,other,060855100023,060816118001
mid,mid,other,060855102001,060816118001
low,high,trade_trans_util,060855102002,060816118001
high,high,other,060855103001,060816118001
high,high,goods_prod,060855103001,060816118001
high,high,other,060855103001,060816118001
high,high,other,060855103001,060816118002
mid,high,other,060855103002,060816118001
high,high,goods_prod,060855103002,060816118001
high,low,trade_trans_util,060855103002,060816119001
mid,high,other,060855103003,060816118001
mid,high,other,060855104001,060816118001
mid,high,other,060855104001,060816118001
mid,low,other,060855104001,060816118001
mid,high,other,060855104001,060816118001
mid,high,other,060855104001,060816118001
mid,high,other,060855104002,060816118001
mid,high,other,060855104002,060816118001
mid,high,other,060855104003,060816118001
mid,high,other,060855104003,060816118001
mid,high,other,060855104003,060816118001
high,high,other,060855104003,060816118001
high,high,other,060855104003,060816118001
low,high,other,060855104003,060816118001
high,high,other,060855105001,060816118001
low,low,other,060855105002,060816118001
