age,earnings,industry,home_geoid,work_geoid
low,low,other,060816121002,060855113022
low,low,other,060816121002,060855113022
low,low,other,060816121002,060855113022
mid,mid,goods_prod,060816121002,060855113022
mid,high,other,060816121002,060855113023
mid,low,other,060816121002,060855115001
low,low,other,060816121002,060855115001
low,high,other,060816121002,060855115002
mid,mid,other,060816121002,060855115002
mid,mid,other,060816121002,060855115002
mid,high,other,060816121002,060855115003
mid,high,other,060816121002,060855115004
low,high,other,060816121002,060855116081
mid,mid,other,060816121002,060855116081
mid,high,other,060816121002,060855116081
high,high,other,060816121002,060855116081
low,high,other,060816121002,060855116081
mid,mid,other,060816121002,060855116081
low,high,other,060816121002,060855116081
low,high,other,060816121002,060855116081
low,high,other,060816121002,060855116081
mid,high,other,060816121002,060855116081
mid,high,other,060816121002,060855116081
mid,mid,other,060816121002,060855116081
mid,high,other,060816121002,060855116081
low,high,other,060816121002,060855116081
low,high,other,060816121002,060855116081
mid,high,other,060816121002,060855116081
high,high,other,060816121002,060855116081
low,mid,other,060816121002,060855116091
low,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
mid,mid,trade_trans_util,060816121002,060855116091
low,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
mid,high,other,060816121002,060855116091
mid,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
mid,high,other,060816121002,060855116091
low,mid,other,060816121002,060855116091
low,low,other,060816121002,060855116091
high,mid,other,060816121002,060855116091
high,mid,other,060816121002,060855116091
high,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
low,high,other,060816121002,060855116091
mid,high,other,060816121002,060855116091
mid,high,other,060816121002,060855117021
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
high,high,other,060816121002,060855117051
high,high,other,060816121002,060855117051
high,high,trade_trans_util,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,mid,other,060816121002,060855117051
mid,low,other,060816121002,060855117051
low,high,other,060816121002,060855117051
low,high,other,060816121002,060855117051
mid,high,trade_trans_util,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
low,low,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,low,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
low,high,other,060816121002,060855117051
high,high,trade_trans_util,060816121002,060855117051
mid,high,other,060816121002,060855117051
low,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,low,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
high,low,other,060816121002,060855117051
mid,low,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
high,high,other,060816121002,060855117051
mid,high,other,060816121002,060855117051
high,mid,other,060816121002,060855130001
mid,mid,other,060816121002,060855130001
high,high,other,060816121002,060855130001
mid,low,other,060816121002,060855130001
mid,mid,other,060816121002,060855130001
mid,low,other,060816121002,060855130001
mid,high,other,060816121003,060014415031
high,high,other,060816121003,060014415031
high,high,other,060816121003,060014415031
mid,mid,goods_prod,060816121003,060014415031
mid,mid,other,060816121003,060014415031
mid,mid,other,060816121003,060014415031
mid,mid,goods_prod,060816121003,060014415031
mid,mid,goods_prod,060816121003,060014441001
mid,high,other,060816121003,060014444002
high,high,other,060816121003,060014445003
mid,high,other,060816121003,060014446022
mid,mid,other,060816121003,060816087004
mid,mid,goods_prod,060816121003,060816091001
mid,low,goods_prod,060816121003,060816091001
mid,mid,goods_prod,060816121003,060816091001
mid,mid,trade_trans_util,060816121003,060816091001
mid,mid,trade_trans_util,060816121003,060816091002
mid,mid,goods_prod,060816121003,060816091002
mid,mid,other,060816121003,060816092021
mid,mid,other,060816121003,060816092021
mid,high,other,060816121003,060816092022
mid,mid,other,060816121003,060816092022
high,mid,other,060816121003,060816098002
low,mid,other,060816121003,060816100001
mid,high,other,060816121003,060816101001
mid,low,other,060816121003,060816102011
mid,mid,goods_prod,060816121003,060816102011
mid,low,other,060816121003,060816102011
high,low,other,060816121003,060816102011
high,high,other,060816121003,060816102011
mid,high,goods_prod,060816121003,060816102014
mid,high,trade_trans_util,060816121003,060816102021
mid,mid,other,060816121003,060816102021
low,high,other,060816121003,060816102021
high,high,other,060816121003,060816102021
high,low,other,060816121003,060816102021
mid,mid,other,060816121003,060816102021
high,high,other,060816121003,060816102021
mid,high,other,060816121003,060816102021
mid,low,trade_trans_util,060816121003,060816102021
high,mid,trade_trans_util,060816121003,060816102021
mid,low,trade_trans_util,060816121003,060816102021
mid,high,other,060816121003,060816102021
low,low,other,060816121003,060816102031
mid,high,other,060816121003,060816103021
mid,high,other,060816121003,060816103021
mid,high,other,060816121003,060816103021
high,high,other,060816121003,060816103021
mid,mid,other,060816121003,060816103042
mid,high,other,060816121003,060816103042
low,mid,other,060816121003,060816103042
mid,high,other,060816121003,060816103042
mid,high,other,060816121003,060816103043
mid,mid,other,060816121003,060816103043
mid,high,other,060816121003,060816103043
mid,mid,other,060816121003,060816105002
high,mid,other,060816121003,060816105002
low,high,other,060816121003,060816105002
high,high,other,060816121003,060816105002
mid,high,trade_trans_util,060816121003,060816106012
mid,high,other,060816121003,060816106021
low,mid,goods_prod,060816121003,060816106023
low,mid,other,060816121003,060816106023
low,low,goods_prod,060816121003,060816106023
low,mid,other,060816121003,060816106023
high,low,other,060816121003,060816107001
high,low,other,060816121003,060816107001
mid,mid,other,060816121003,060816107001
low,low,other,060816121003,060816107002
high,low,other,060816121003,060816110002
mid,high,other,060816121003,060816111001
mid,mid,other,060816121003,060816111002
low,low,other,060816121003,060816112001
low,high,other,060816121003,060816113004
mid,high,other,060816121003,060816114002
high,high,other,060816121003,060816114004
mid,high,other,060816121003,060816115001
low,low,other,060816121003,060816115003
mid,mid,other,060816121003,060816117004
mid,low,other,060816121003,060816117004
mid,high,other,060816121003,060816117004
mid,high,other,060816121003,060816117004
mid,low,other,060816121003,060816117004
mid,high,trade_trans_util,060816121003,060816117004
mid,high,goods_prod,060816121003,060816117004
mid,high,other,060816121003,060816117004
mid,high,other,060816121003,060816117004
mid,high,other,060816121003,060816117004
mid,high,other,060816121003,060816117004
high,high,other,060816121003,060816118002
mid,high,other,060816121003,060816118002
low,mid,other,060816121003,060816119001
mid,high,other,060816121003,060816119002
low,mid,other,060816121003,060816119005
low,low,other,060816121003,060816119005
mid,high,other,060816121003,060816119006
mid,mid,trade_trans_util,060816121003,060816120001
mid,mid,other,060816121003,060816120004
mid,high,other,060816121003,060816121004
mid,high,other,060816121003,060816121004
mid,mid,other,060816121003,060816121005
mid,mid,other,060816121003,060816121005
low,low,other,060816121003,060816121005
mid,mid,other,060816121003,060816121005
mid,low,trade_trans_util,060816121003,060816121005
mid,low,trade_trans_util,060816121003,060816121005
mid,mid,other,060816121003,060816125001
mid,high,other,060816121003,060816125003
high,high,other,060816121003,060816125003
mid,high,other,060816121003,060816125003
mid,low,other,060816121003,060816125003
high,high,other,060816121003,060816125003
low,low,other,060816121003,060816126001
low,mid,other,060816121003,060816126001
mid,mid,other,060816121003,060816126002
mid,low,other,060816121003,060816126003
high,high,other,060816121003,060816126003
mid,low,other,060816121003,060816126003
high,high,other,060816121003,060816126003
mid,low,trade_trans_util,060816121003,060816126003
low,low,other,060816121003,060816126003
mid,high,other,060816121003,060816127002
mid,high,other,060816121003,060816127002
mid,low,other,060816121003,060816129001
high,high,other,060816121003,060816130002
low,high,other,060816121003,060816130002
low,high,other,060816121003,060816130002
low,high,other,060816121003,060816130002
high,high,other,060816121003,060816130002
mid,high,other,060816121003,060816130002
mid,high,other,060816121003,060816130002
mid,mid,other,060816121003,060816133001
mid,mid,trade_trans_util,060816121003,060816134001
low,mid,other,060816121003,060816134003
mid,high,other,060816121003,060816139004
low,low,other,060816121003,060816139005
low,low,other,060816121003,060816139005
low,high,other,060816121003,060855046011
low,high,other,060816121003,060855046011
mid,high,other,060816121003,060855046011
low,high,other,060816121003,060855046011
high,high,other,060816121003,060855046011
low,high,other,060816121003,060855046011
high,high,other,060816121003,060855046011
mid,high,other,060816121003,060855046011
low,high,other,060816121003,060855046011
mid,high,other,060816121003,060855046011
low,mid,other,060816121003,060855046011
mid,high,other,060816121003,060855046011
low,mid,other,060816121003,060855046011
low,high,other,060816121003,060855046011
mid,high,other,060816121003,060855046021
mid,high,goods_prod,060816121003,060855046021
mid,high,other,060816121003,060855046021
mid,high,goods_prod,060816121003,060855046021
high,mid,other,060816121003,060855048021
high,high,trade_trans_util,060816121003,060855086013
mid,high,trade_trans_util,060816121003,060855086021
low,mid,other,060816121003,060855087042
low,mid,other,060816121003,060855091021
mid,high,other,060816121003,060855091084
mid,high,other,060816121003,060855091084
mid,high,other,060816121003,060855091084
mid,high,other,060816121003,060855091084
mid,high,other,060816121003,060855091084
low,high,other,060816121003,060855091084
mid,high,other,060816121003,060855091091
mid,high,other,060816121003,060855091092
low,mid,other,060816121003,060855092012
low,mid,other,060816121003,060855092013
low,low,other,060816121003,060855092014
low,mid,other,060816121003,060855092014
high,high,goods_prod,060816121003,060855093041
mid,mid,other,060816121003,060855093041
mid,mid,other,060816121003,060855093041
mid,low,other,060816121003,060855093041
mid,low,goods_prod,060816121003,060855093041
mid,high,other,060816121003,060855093041
high,mid,other,060816121003,060855094041
high,mid,other,060816121003,060855094043
high,mid,other,060816121003,060855094044
mid,mid,other,060816121003,060855095002
low,low,other,060816121003,060855096001
low,high,other,060816121003,060855096002
high,high,other,060816121003,060855096002
mid,high,goods_prod,060816121003,060855097003
mid,mid,other,060816121003,060855098011
mid,high,other,060816121003,060855099011
mid,high,trade_trans_util,060816121003,060855099012
mid,high,other,060816121003,060855100014
mid,high,other,060816121003,060855104001
mid,high,other,060816121003,060855104001
mid,mid,other,060816121003,060855104002
mid,mid,other,060816121003,060855105002
mid,mid,other,060816121003,060855107001
mid,high,other,060816121003,060855107002
mid,high,other,060816121003,060855107002
low,mid,goods_prod,060816121003,060855108012
high,mid,goods_prod,060816121003,060855108013
high,high,trade_trans_util,060816121003,060855108022
low,high,trade_trans_util,060816121003,060855108032
mid,high,other,060816121003,060855110003
low,high,other,060816121003,060855111001
mid,mid,other,060816121003,060855111002
low,mid,other,060816121003,060855111002
low,mid,other,060816121003,060855111002
low,mid,other,060816121003,060855111002
low,high,other,060816121003,060855111003
mid,low,other,060816121003,060855113011
mid,high,trade_trans_util,060816121003,060855113011
mid,low,other,060816121003,060855113011
mid,high,trade_trans_util,060816121003,060855113011
mid,low,other,060816121003,060855113021
mid,high,other,060816121003,060855113021
mid,high,other,060816121003,060855113021
low,high,other,060816121003,060855113021
high,low,other,060816121003,060855113021
mid,low,other,060816121003,060855113021
low,high,other,060816121003,060855113021
low,mid,other,060816121003,060855113022
low,mid,other,060816121003,060855113022
mid,mid,other,060816121003,060855113022
mid,high,other,060816121003,060855113022
mid,high,trade_trans_util,060816121003,060855113022
mid,mid,other,060816121003,060855113022
mid,mid,other,060816121003,060855113022
mid,high,other,060816121003,060855113022
low,mid,other,060816121003,060855113022
low,mid,other,060816121003,060855113023
high,mid,trade_trans_util,060816121003,060855115002
mid,high,other,060816121003,060855115003
mid,high,other,060816121003,060855116081
high,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
mid,high,other,060816121003,060855116081
high,mid,other,060816121003,060855116091
low,mid,other,060816121003,060855116091
high,high,other,060816121003,060855116091
low,low,other,060816121003,060855116091
mid,low,trade_trans_util,060816121003,060855116091
low,high,other,060816121003,060855116091
mid,mid,other,060816121003,060855116091
high,mid,trade_trans_util,060816121003,060855116091
high,mid,other,060816121003,060855116091
high,low,other,060816121003,060855117021
mid,high,other,060816121003,060855117051
mid,mid,other,060816121003,060855117051
mid,mid,goods_prod,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,mid,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,mid,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
low,high,other,060816121003,060855117051
high,mid,other,060816121003,060855117051
high,high,goods_prod,060816121003,060855117051
mid,high,other,060816121003,060855117051
high,high,goods_prod,060816121003,060855117051
high,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
high,high,other,060816121003,060855117051
low,high,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
high,mid,other,060816121003,060855117051
mid,high,other,060816121003,060855117051
mid,high,goods_prod,060816121004,060014415031
mid,mid,goods_prod,060816121004,060014415031
low,mid,trade_trans_util,060816121004,060014441001
mid,high,other,060816121004,060014441004
mid,high,goods_prod,060816121004,060014443022
mid,mid,other,060816121004,060816087002
high,mid,other,060816121004,060816087002
low,high,other,060816121004,060816089002
mid,high,trade_trans_util,060816121004,060816091001
high,high,trade_trans_util,060816121004,060816091002
high,high,trade_trans_util,060816121004,060816091002
mid,mid,other,060816121004,060816092012
low,mid,other,060816121004,060816092013
mid,high,other,060816121004,060816092013
low,mid,other,060816121004,060816092021
low,low,other,060816121004,060816092021
mid,high,other,060816121004,060816092022
mid,high,goods_prod,060816121004,060816098003
mid,mid,other,060816121004,060816100001
mid,mid,other,060816121004,060816100001
mid,mid,other,060816121004,060816100001
low,mid,goods_prod,060816121004,060816100002
mid,mid,other,060816121004,060816102011
mid,high,other,060816121004,060816102011
high,high,other,060816121004,060816102014
low,high,other,060816121004,060816102021
low,high,other,060816121004,060816102021
low,mid,other,060816121004,060816102021
low,mid,other,060816121004,060816102021
low,low,other,060816121004,060816102021
low,high,other,060816121004,060816102021
low,high,other,060816121004,060816102021
low,mid,other,060816121004,060816102031
low,low,trade_trans_util,060816121004,060816102031
mid,high,goods_prod,060816121004,060816103021
mid,high,goods_prod,060816121004,060816103021
mid,high,goods_prod,060816121004,060816103042
low,high,other,060816121004,060816103043
mid,low,other,060816121004,060816105001
low,mid,other,060816121004,060816105001
low,mid,other,060816121004,060816106012
low,low,other,060816121004,060816106022
mid,mid,goods_prod,060816121004,060816106023
low,high,goods_prod,060816121004,060816106023
mid,high,other,060816121004,060816106023
low,mid,other,060816121004,060816110002
mid,high,other,060816121004,060816111003
mid,mid,other,060816121004,060816114002
mid,high,goods_prod,060816121004,060816117001
low,low,other,060816121004,060816117003
mid,high,other,060816121004,060816117004
mid,mid,other,060816121004,060816117004
mid,high,other,060816121004,060816117004
low,high,other,060816121004,060816118001
low,mid,other,060816121004,060816118001
high,low,other,060816121004,060816118002
mid,mid,other,060816121004,060816119005
mid,high,other,060816121004,060816119005
low,high,goods_prod,060816121004,060816120003
mid,mid,other,060816121004,060816120004
mid,high,other,060816121004,060816121005
mid,high,other,060816121004,060816121005
mid,mid,other,060816121004,060816125001
mid,high,other,060816121004,060816125003
mid,high,other,060816121004,060816126003
low,low,other,060816121004,060816128001
mid,low,other,060816121004,060816129001
mid,high,other,060816121004,060816130001
high,low,other,060816121004,060816130002
high,high,trade_trans_util,060816121004,060816130002
high,high,other,060816121004,060816130002
mid,high,trade_trans_util,060816121004,060816130002
mid,high,trade_trans_util,060816121004,060816130002
low,high,other,060816121004,060816132001
low,mid,trade_trans_util,060816121004,060816139002
mid,high,other,060816121004,060816139004
mid,high,other,060816121004,060816139004
low,high,other,060816121004,060816139005
mid,high,other,060816121004,060855046011
mid,high,trade_trans_util,060816121004,060855046011
mid,high,other,060816121004,060855046011
high,high,other,060816121004,060855046011
low,high,other,060816121004,060855046011
mid,mid,other,060816121004,060855046011
mid,high,other,060816121004,060855046011
mid,high,other,060816121004,060855046011
low,high,other,060816121004,060855046011
mid,high,other,060816121004,060855046021
low,mid,trade_trans_util,060816121004,060855087042
low,mid,other,060816121004,060855091021
mid,low,other,060816121004,060855091084
mid,mid,other,060816121004,060855091084
low,high,other,060816121004,060855091092
mid,low,other,060816121004,060855092011
mid,low,trade_trans_util,060816121004,060855093041
mid,low,other,060816121004,060855093041
mid,low,trade_trans_util,060816121004,060855093041
mid,mid,trade_trans_util,060816121004,060855094012
low,mid,other,060816121004,060855096001
low,low,other,060816121004,060855096001
mid,high,other,060816121004,060855100014
mid,high,other,060816121004,060855110002
low,high,other,060816121004,060855111001
high,low,other,060816121004,060855113021
high,high,other,060816121004,060855113021
high,low,other,060816121004,060855113021
low,mid,other,060816121004,060855113022
low,mid,other,060816121004,060855113022
high,high,other,060816121004,060855113023
mid,high,other,060816121004,060855115001
high,high,other,060816121004,060855115001
mid,high,other,060816121004,060855115001
high,high,other,060816121004,060855115002
high,low,other,060816121004,060855115005
mid,high,other,060816121004,060855116081
mid,high,other,060816121004,060855116081
low,high,other,060816121004,060855116091
mid,low,other,060816121004,060855116091
low,mid,trade_trans_util,060816121004,060855116091
high,high,other,060816121004,060855116091
mid,high,other,060816121004,060855116091
high,mid,other,060816121004,060855116091
high,mid,other,060816121004,060855116091
mid,mid,other,060816121004,060855117051
mid,high,other,060816121004,060855117051
mid,high,other,060816121004,060855117051
low,high,other,060816121004,060855117051
mid,high,other,060816121004,060855117051
high,high,other,060816121004,060855117051
mid,high,other,060816121004,060855117051
low,high,other,060816121004,060855117051
mid,mid,other,060816121004,060855117051
mid,high,other,060816121004,060855117051
mid,mid,other,060816121004,060855130001
mid,low,trade_trans_util,060816121004,060855130003
mid,low,other,060816121005,060014403042
mid,high,goods_prod,060816121005,060014415031
mid,high,other,060816121005,060014415031
mid,high,trade_trans_util,060816121005,060014415031
mid,high,goods_prod,060816121005,060014415031
low,mid,goods_prod,060816121005,060014415031
mid,high,trade_trans_util,060816121005,060014415031
mid,high,other,060816121005,060014415031
mid,mid,other,060816121005,060014415031
mid,mid,goods_prod,060816121005,060014415031
mid,high,goods_prod,060816121005,060014415031
mid,mid,other,060816121005,060014415031
mid,high,goods_prod,060816121005,060014415031
mid,mid,other,060816121005,060014415031
mid,high,goods_prod,060816121005,060014415031
mid,low,other,060816121005,060014415031
mid,high,other,060816121005,060014415031
mid,mid,other,060816121005,060014417002
low,low,other,060816121005,060014441004
high,mid,goods_prod,060816121005,060014443012
mid,high,trade_trans_util,060816121005,060014443022
mid,mid,goods_prod,060816121005,060014445004
low,mid,goods_prod,060816121005,060014446011
low,high,other,060816121005,060014446022
mid,mid,other,060816121005,060816086002
mid,mid,other,060816121005,060816087004
low,low,other,060816121005,060816089002
low,low,other,060816121005,060816090001
mid,low,other,060816121005,060816090002
low,low,other,060816121005,060816091001
mid,mid,other,060816121005,060816091001
high,high,goods_prod,060816121005,060816091002
mid,mid,goods_prod,060816121005,060816091002
low,low,goods_prod,060816121005,060816091002
mid,mid,goods_prod,060816121005,060816091002
mid,high,other,060816121005,060816091002
mid,mid,goods_prod,060816121005,060816091002
mid,high,trade_trans_util,060816121005,060816091002
mid,mid,goods_prod,060816121005,060816091002
low,low,other,060816121005,060816092011
high,mid,other,060816121005,060816092011
low,high,other,060816121005,060816092012
mid,low,other,060816121005,060816092013
low,mid,other,060816121005,060816092021
mid,mid,other,060816121005,060816092022
mid,mid,other,060816121005,060816092022
mid,mid,other,060816121005,060816092022
low,high,other,060816121005,060816096011
mid,high,goods_prod,060816121005,060816098003
mid,high,other,060816121005,060816099002
mid,mid,other,060816121005,060816100001
low,high,goods_prod,060816121005,060816100003
low,mid,other,060816121005,060816102011
low,mid,other,060816121005,060816102011
mid,mid,other,060816121005,060816102011
mid,mid,goods_prod,060816121005,060816102011
mid,mid,goods_prod,060816121005,060816102011
mid,high,other,060816121005,060816102014
mid,high,other,060816121005,060816102014
mid,high,other,060816121005,060816102014
low,low,other,060816121005,060816102021
mid,low,other,060816121005,060816102021
low,high,other,060816121005,060816102021
mid,high,other,060816121005,060816102021
mid,high,other,060816121005,060816102021
mid,low,other,060816121005,060816102021
mid,high,other,060816121005,060816102021
mid,low,other,060816121005,060816102021
mid,high,other,060816121005,060816102021
mid,high,other,060816121005,060816102021
low,high,other,060816121005,060816102021
low,high,other,060816121005,060816103021
low,mid,other,060816121005,060816103021
mid,mid,trade_trans_util,060816121005,060816103021
mid,high,other,060816121005,060816103021
mid,high,other,060816121005,060816103021
low,high,other,060816121005,060816103021
mid,mid,other,060816121005,060816103041
mid,mid,other,060816121005,060816103042
mid,mid,other,060816121005,060816103043
mid,high,other,060816121005,060816103043
low,mid,other,060816121005,060816104002
low,low,other,060816121005,060816104002
low,low,other,060816121005,060816104002
mid,high,goods_prod,060816121005,060816105001
mid,mid,goods_prod,060816121005,060816105001
mid,mid,goods_prod,060816121005,060816105001
mid,high,goods_prod,060816121005,060816105001
mid,high,goods_prod,060816121005,060816105001
mid,high,goods_prod,060816121005,060816105001
mid,high,goods_prod,060816121005,060816105001
mid,high,other,060816121005,060816105003
mid,high,other,060816121005,060816106021
high,mid,other,060816121005,060816107001
high,low,other,060816121005,060816107001
low,mid,other,060816121005,060816107002
mid,mid,other,060816121005,060816107002
low,mid,other,060816121005,060816107002
mid,high,other,060816121005,060816111001
mid,low,other,060816121005,060816111003
low,low,other,060816121005,060816112001
low,mid,other,060816121005,060816114001
high,high,other,060816121005,060816114001
high,mid,other,060816121005,060816114001
low,high,other,060816121005,060816114001
mid,high,other,060816121005,060816114004
mid,mid,trade_trans_util,060816121005,060816117003
mid,low,other,060816121005,060816117003
mid,high,goods_prod,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
low,high,other,060816121005,060816117004
mid,high,other,060816121005,060816117004
mid,mid,other,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
low,high,other,060816121005,060816117004
high,high,other,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
low,high,other,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
mid,high,goods_prod,060816121005,060816117004
mid,mid,trade_trans_util,060816121005,060816118001
mid,high,other,060816121005,060816118001
high,high,other,060816121005,060816118001
low,high,other,060816121005,060816118001
mid,mid,other,060816121005,060816118001
mid,high,trade_trans_util,060816121005,060816118001
mid,high,other,060816121005,060816118002
high,low,other,060816121005,060816118002
high,mid,other,060816121005,060816118002
low,mid,other,060816121005,060816119005
mid,mid,other,060816121005,060816119005
mid,mid,other,060816121005,060816119005
low,mid,trade_trans_util,060816121005,060816119005
low,mid,trade_trans_util,060816121005,060816119005
mid,high,goods_prod,060816121005,060816120002
high,high,trade_trans_util,060816121005,060816120002
mid,mid,other,060816121005,060816120004
low,mid,other,060816121005,060816120004
low,mid,other,060816121005,060816121001
mid,low,other,060816121005,060816121002
mid,mid,other,060816121005,060816121002
low,mid,other,060816121005,060816121003
low,low,trade_trans_util,060816121005,060816121003
low,low,trade_trans_util,060816121005,060816121003
low,low,trade_trans_util,060816121005,060816121003
mid,high,other,060816121005,060816121004
high,mid,other,060816121005,060816121004
mid,high,other,060816121005,060816121004
low,mid,other,060816121005,060816121004
low,mid,trade_trans_util,060816121005,060816121005
mid,mid,trade_trans_util,060816121005,060816121005
low,low,trade_trans_util,060816121005,060816121005
high,mid,trade_trans_util,060816121005,060816121005
mid,mid,trade_trans_util,060816121005,060816121005
mid,low,other,060816121005,060816125003
mid,low,other,060816121005,060816125003
mid,low,other,060816121005,060816125003
low,high,other,060816121005,060816125003
mid,low,other,060816121005,060816125003
mid,mid,other,060816121005,060816126001
mid,mid,other,060816121005,060816126001
mid,high,other,060816121005,060816126003
mid,high,other,060816121005,060816126003
high,high,other,060816121005,060816126003
high,low,other,060816121005,060816126003
mid,low,other,060816121005,060816126003
mid,low,other,060816121005,060816127002
low,mid,other,060816121005,060816129001
low,mid,trade_trans_util,060816121005,060816129001
mid,low,other,060816121005,060816129001
mid,low,other,060816121005,060816129002
mid,high,other,060816121005,060816130001
low,high,other,060816121005,060816130001
mid,high,other,060816121005,060816130001
high,high,other,060816121005,060816130002
mid,high,other,060816121005,060816130002
low,high,other,060816121005,060816130002
mid,high,other,060816121005,060816130002
low,high,other,060816121005,060816130002
mid,high,other,060816121005,060816130002
mid,high,other,060816121005,060816130002
low,high,other,060816121005,060816132001
low,mid,other,060816121005,060816132001
high,low,other,060816121005,060816132005
high,mid,other,060816121005,060816133001
high,low,other,060816121005,060816133001
low,high,other,060816121005,060816133002
mid,mid,goods_prod,060816121005,060816134001
mid,mid,goods_prod,060816121005,060816134002
mid,mid,other,060816121005,060816139002
low,high,trade_trans_util,060816121005,060816139003
high,high,other,060816121005,060816139004
high,high,other,060816121005,060816139004
high,high,other,060816121005,060816139004
high,high,other,060816121005,060816139004
high,high,other,060816121005,060816139004
mid,high,other,060816121005,060816139005
mid,mid,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
low,high,other,060816121005,060855046011
low,mid,other,060816121005,060855046011
mid,mid,other,060816121005,060855046011
low,mid,other,060816121005,060855046011
high,high,other,060816121005,060855046011
low,high,other,060816121005,060855046011
mid,mid,other,060816121005,060855046011
low,high,other,060816121005,060855046011
low,mid,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
high,high,other,060816121005,060855046011
mid,mid,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
high,high,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
mid,mid,other,060816121005,060855046011
low,high,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
high,mid,other,060816121005,060855046011
mid,high,other,060816121005,060855046011
low,high,goods_prod,060816121005,060855046011
mid,mid,other,060816121005,060855046011
mid,high,other,060816121005,060855046021
mid,high,goods_prod,060816121005,060855046021
low,high,other,060816121005,060855046021
low,high,other,060816121005,060855046021
mid,high,goods_prod,060816121005,060855046021
mid,high,other,060816121005,060855046021
mid,high,goods_prod,060816121005,060855046021
high,high,goods_prod,060816121005,060855046021
high,high,other,060816121005,060855047001
low,mid,goods_prod,060816121005,060855048021
low,mid,goods_prod,060816121005,060855048021
high,high,other,060816121005,060855048031
high,high,other,060816121005,060855048032
low,low,other,060816121005,060855048051
low,high,other,060816121005,060855048051
mid,mid,other,060816121005,060855084016
high,high,trade_trans_util,060816121005,060855086013
low,high,other,060816121005,060855087042
mid,high,other,060816121005,060855087042
low,high,other,060816121005,060855087042
mid,high,other,060816121005,060855087042
high,mid,other,060816121005,060855091051
mid,high,other,060816121005,060855091054
mid,high,other,060816121005,060855091054
mid,high,other,060816121005,060855091084
high,low,other,060816121005,060855091084
high,high,other,060816121005,060855091084
low,high,other,060816121005,060855091084
low,high,other,060816121005,060855091084
low,low,other,060816121005,060855091084
high,low,other,060816121005,060855091084
low,low,other,060816121005,060855091084
mid,low,other,060816121005,060855092011
low,mid,other,060816121005,060855092013
low,low,other,060816121005,060855092014
mid,high,other,060816121005,060855092022
mid,high,other,060816121005,060855093021
mid,high,other,060816121005,060855093021
high,high,trade_trans_util,060816121005,060855093021
high,high,other,060816121005,060855093021
mid,high,other,060816121005,060855093021
mid,low,other,060816121005,060855093021
mid,low,other,060816121005,060855093021
high,high,other,060816121005,060855093021
low,low,trade_trans_util,060816121005,060855093041
low,mid,other,060816121005,060855093041
mid,mid,goods_prod,060816121005,060855093041
low,low,other,060816121005,060855093041
mid,high,other,060816121005,060855093041
low,high,other,060816121005,060855093041
mid,high,other,060816121005,060855093041
low,low,trade_trans_util,060816121005,060855093041
mid,high,goods_prod,060816121005,060855094011
low,mid,trade_trans_util,060816121005,060855094012
mid,mid,trade_trans_util,060816121005,060855094013
